D�a;Mes;Hora;Minuto;Dia/noche;Sistema FV Andes 80kWp - Lufft WS501 BM: RS485-2 67 - Humedad relativa del aire 1 [%] - E_AH_REL1;Sistema FV Andes 80kWp - Meteocontrol Si-I-420-T BM: MI-1 BM: MI-2 - Radiación [Wh/m²] - SRAD;Sistema FV Andes 80kWp - Básicos - Temperatura de modulos [°C] - T_M0;Sistema FV Andes 80kWp - Básicos - TempT [t] - TA;Sistema FV Andes 80kWp - Lufft WS501 BM: RS485-2 67 - Radiación [Wh/m²] - SRAD
21;3;1;30;0;53.575;194.419;24.441;37.673;220.03
21;3;1;45;0;53.859;173.332;23.062;36.842;203.029
21;3;2;0;0;52.469;262.951;27.149;39.245;295.819
21;3;2;15;0;54.708;85.279;24.367;37.525;80.28
21;3;2;30;0;57.655;55.636;20.787;34.973;60.003
21;3;2;45;0;59.459;122.231;21.677;35.474;163.043
21;3;3;0;0;59.297;139.758;22.76;36.39;325.169
21;3;3;15;0;58.481;205.005;24.178;37.281;260.748
21;3;3;30;0;58.973;161.933;23.12;36.525;199.431
21;3;3;45;0;58.825;174.545;23.092;36.542;220.463
21;3;4;0;0;60.477;132.797;22.48;36.116;184.982
21;3;4;15;0;60.441;130.241;23.226;36.713;220.445
21;3;4;30;0;62.207;155.307;22.959;36.437;246.806
21;3;4;45;0;61.523;116.109;22.195;35.974;211.669
21;3;5;0;0;60.248;116.939;20.975;35.28;216.31
21;3;5;15;0;62.372;67.172;20.295;34.377;107.391
21;3;5;30;0;62.709;50.327;19.913;33.762;68.078
21;3;5;45;0;64.009;24.679;18.688;32.779;26.299
21;3;6;0;0;65.766;14.388;17.659;31.533;17.221
21;3;6;15;0;67.369;5.232;16.807;30.72;4.221
21;3;6;30;0;67.659;1.068;15.864;29.974;0
21;3;6;45;0;69.879;1.019;14.403;28.337;0
21;3;7;0;0;70.813;1.013;13.692;27.679;0
21;3;7;15;0;74.666;1.009;13.251;26.615;0
21;3;7;30;0;78.505;1.001;12.649;25.163;0
21;3;7;45;0;80.463;0.997;12.103;24.003;0
21;3;8;0;0;80.975;0.995;11.795;23.481;0
21;3;8;15;0;81.026;0.997;11.796;23.636;0
21;3;8;30;0;79.772;0.997;12.399;24.746;0.953
21;3;8;45;0;77.591;1.007;13.938;26.559;0.881
21;3;9;0;0;78.652;1.008;13.877;26.552;0.047
21;3;9;15;0;78.367;1.001;13.49;26.071;0
21;3;9;30;0;78.782;1;13.567;26.055;0
21;3;9;45;0;79.387;0.999;13.587;26.007;0
21;3;10;0;0;79.031;0.997;13.53;26.065;0
21;3;10;15;0;77.926;0.994;13.415;26.163;0
21;3;10;30;0;79.953;0.999;13.645;26.044;0
21;3;10;45;0;82.111;0.991;12.979;24.99;0
21;3;11;0;0;80.984;0.991;13.027;25.336;0
21;3;11;15;0;81.283;0.993;13.128;25.161;0
21;3;11;30;0;81.681;0.991;12.817;24.844;0
21;3;11;45;0;81.161;0.989;12.553;24.678;0
22;3;12;0;1;84.351;0.985;12.274;23.839;0
22;3;12;15;1;83.733;0.982;12.059;23.588;0
22;3;12;30;1;83.553;0.983;11.385;22.663;0
22;3;12;45;1;86.069;0.979;10.557;21.16;0
22;3;1;0;1;84.46;0.98;10.193;20.555;0
22;3;1;15;1;82.658;0.979;10.018;20.083;0
22;3;1;30;1;83.273;0.983;9.644;19.24;0
22;3;1;45;1;83.381;0.987;9.339;18.675;0
22;3;2;0;1;82.839;0.988;9.136;18.33;0
22;3;2;15;1;83.275;0.989;9.115;18.211;0
22;3;2;30;1;83.785;0.987;9.049;17.963;0
22;3;2;45;1;84.386;0.982;8.731;17.441;0
22;3;3;0;1;84.267;0.983;8.593;17.145;0
22;3;3;15;1;84.366;0.985;8.537;16.954;0
22;3;3;30;1;84.187;0.987;8.666;17.279;0
22;3;3;45;1;84.233;0.986;8.937;17.535;0
22;3;4;0;1;84.097;0.987;9.08;17.838;0
22;3;4;15;1;84.462;0.983;8.801;17.321;0
22;3;4;30;1;84.357;0.981;8.956;17.631;0
22;3;4;45;1;84.837;0.98;8.687;17.37;0
22;3;5;0;1;85.604;0.981;8.494;17.107;0.002
22;3;5;15;1;85.263;0.981;8.626;17.361;0
22;3;5;30;1;84.646;0.979;8.583;17.465;0
22;3;5;45;1;84.936;0.982;8.694;17.524;0
22;3;6;0;1;86.603;2.481;8.324;16.813;0.894
22;3;6;15;1;86.736;10.329;8.407;16.676;9.639
22;3;6;30;1;85.993;20.667;8.848;17.349;21.602
22;3;6;45;1;85.43;28.311;9.169;17.721;29.789
22;3;7;0;1;85.678;28.191;8.968;17.218;30.395
22;3;7;15;1;84.765;36.507;9.317;17.964;41.073
22;3;7;30;1;83.281;52.337;10.299;19.513;58.238
22;3;7;45;1;78.783;296.847;16.813;26.981;257.11
22;3;8;0;1;64.552;464.089;29.241;38.934;392.418
22;3;8;15;1;62.966;533.181;34.461;41.749;452.594
22;3;8;30;1;62.811;587.239;35.405;42.334;511.077
22;3;8;45;1;62.892;615.757;37.091;42.984;564.063
22;3;9;0;1;61.511;726.082;37.927;43.31;663.072
22;3;9;15;1;61.687;707.941;38.056;43.293;641.996
22;3;9;30;1;60.725;818.159;41.523;44.335;757.998
22;3;9;45;1;58.149;868.185;45.886;45.069;810.603
22;3;10;0;1;56.607;918.285;44.665;44.942;863.363
22;3;10;15;1;55.264;943.181;46.89;45.179;896.423
22;3;10;30;1;49.752;978.124;51.071;45.095;935.603
22;3;10;45;1;46.155;985.519;55.583;44.373;956.637
22;3;11;0;1;47.883;1002.409;54.908;44.697;974.995
22;3;11;15;1;45.307;1029.411;52.799;44.761;1020.097
22;3;11;30;1;40.123;1027.164;55.216;43.925;1027.153
22;3;11;45;1;39.64;1023.967;56.402;43.653;1030.237
22;3;12;0;0;37.473;957.125;55.445;43.725;987.787
22;3;12;15;0;36.033;656.584;50.197;44.261;702.834
22;3;12;30;0;36.116;628.135;41.684;44.579;663.823
22;3;12;45;0;42.521;864.808;50.712;44.716;919.615
22;3;1;0;0;46.101;903.653;52.213;44.754;958.515
22;3;1;15;0;47.61;906.455;53.75;44.669;968.455
22;3;1;30;0;47.598;762.471;53.095;44.669;858.009
22;3;1;45;0;47.301;670.137;45.72;45.093;776.255
22;3;2;0;0;46.433;494.369;42.082;44.827;571.758
22;3;2;15;0;50.863;305.137;30.975;41.69;366.099
22;3;2;30;0;52.529;290.729;26.781;39.699;347.344
22;3;2;45;0;51.755;667.529;35.845;43.372;807.171
22;3;3;0;0;50.565;286.104;30.529;41.678;628.761
22;3;3;15;0;51.1;195.295;24.833;39.116;675.409
22;3;3;30;0;49.452;197.555;25.54;39.886;535.991
22;3;3;45;0;53.71;184.151;24.666;38.817;403.948
22;3;4;0;0;52.742;157.443;24.024;38.638;528.773
22;3;4;15;0;54.289;149.567;23.878;38.361;277.863
22;3;4;30;0;58.561;117.875;21.802;36.583;307.291
22;3;4;45;0;58.992;119.453;21.012;36.031;258.35
22;3;5;0;0;60.031;104.409;20.319;35.474;307.814
22;3;5;15;0;59.817;112.534;20.671;35.789;286.388
22;3;5;30;0;60.475;92.532;20.639;35.665;190.669
22;3;5;45;0;63.753;65.748;19.009;33.895;123.303
22;3;6;0;0;64.962;24.71;18.372;33.243;34.387
22;3;6;15;0;67.246;4.411;17.123;31.761;1.014
22;3;6;30;0;69.903;1.085;16.653;31.132;0
22;3;6;45;0;71.245;1.037;16.226;30.621;0
22;3;7;0;0;72.004;1.039;16.444;30.724;0
22;3;7;15;0;73.367;1.035;16.197;30.413;0
22;3;7;30;0;73.664;1.035;16.033;30.233;0
22;3;7;45;0;73.933;1.033;16.045;30.157;0
22;3;8;0;0;75.376;1.027;15.25;29.18;0
22;3;8;15;0;76.645;1.017;13.973;27.804;0
22;3;8;30;0;76.645;1.013;13.838;27.098;0
22;3;8;45;0;76.459;1.018;13.936;26.916;0
22;3;9;0;0;75.288;1.019;14.185;27.3;0.033
22;3;9;15;0;76.618;1.017;14.041;26.532;0
22;3;9;30;0;75.603;1.015;13.827;26.182;0
22;3;9;45;0;76.204;1.011;13.44;25.531;0
22;3;10;0;0;76.153;1.011;13.555;25.617;0
22;3;10;15;0;74.667;1.015;13.577;25.862;0
22;3;10;30;0;73.745;1.01;13.439;25.923;0
22;3;10;45;0;75.401;1.006;13.215;25.324;0
22;3;11;0;0;76.581;1.003;12.525;24.328;0
22;3;11;15;0;77.019;1;12.602;24.173;0
22;3;11;30;0;77.572;1.005;12.821;24.253;0
22;3;11;45;0;77.244;1.001;12.075;23.525;0
23;3;12;0;1;78.4;0.998;11.729;23.015;0
23;3;12;15;1;78.869;1.002;12.338;23.605;0
23;3;12;30;1;78.217;1.005;12.395;23.735;0
23;3;12;45;1;78.18;0.999;11.715;23.04;0
23;3;1;0;1;77.035;0.998;12.057;24.089;0.342
23;3;1;15;1;78.871;0.995;11.947;23.406;0.003
23;3;1;30;1;78.192;0.994;12.625;24.339;0.273
23;3;1;45;1;79.056;0.996;12.41;23.77;0
23;3;2;0;1;80.357;0.987;11.623;22.756;0
23;3;2;15;1;81.388;0.99;12.025;23.02;0
23;3;2;30;1;81.846;0.987;11.603;22.398;0
23;3;2;45;1;82.261;0.982;10.987;21.498;0.011
23;3;3;0;1;82.535;0.989;11.666;22.268;0.004
23;3;3;15;1;82.25;0.993;11.765;22.573;0.091
23;3;3;30;1;82.603;0.987;10.901;21.615;0
23;3;3;45;1;81.812;0.989;11.491;22.317;0
23;3;4;0;1;81.217;0.991;11.942;22.784;0.211
23;3;4;15;1;82.185;0.991;11.931;22.405;0
23;3;4;30;1;81.897;0.987;11.573;21.953;0
23;3;4;45;1;81.121;0.987;11.658;22.071;0
23;3;5;0;1;81.059;0.991;11.875;22.481;0.004
23;3;5;15;1;78.428;0.994;12.323;23.615;0.001
23;3;5;30;1;80.014;0.991;11.627;22.41;0
23;3;5;45;1;80.943;0.985;10.772;21.29;0
23;3;6;0;1;81.559;2.19;10.638;21.011;0.907
23;3;6;15;1;80.225;10.561;11.217;21.84;10.61
23;3;6;30;1;80.889;35.415;12.062;22.569;37.9
23;3;6;45;1;78.073;51.245;13.497;24.666;56.795
23;3;7;0;1;75.945;33.842;14.411;26.232;41.208
23;3;7;15;1;74.759;48.897;14.76;26.883;58.167
23;3;7;30;1;75.183;107.225;16.701;28.537;115.661
23;3;7;45;1;71.335;221.983;19.933;32.149;221.424
23;3;8;0;1;63.879;378.621;28.442;39.351;365.521
23;3;8;15;1;65.93;324.989;32.285;40.998;334.289
23;3;8;30;1;68.157;202.739;25.04;36.778;210.794
23;3;8;45;1;67.163;280.181;24.901;36.751;292.317
23;3;9;0;1;61.601;549.682;33.555;41.785;554.673
23;3;9;15;1;60.779;270.128;30.953;40.919;296.705
23;3;9;30;1;60.85;274.072;28.654;39.701;294.993
23;3;9;45;1;59.347;326.213;29.369;39.954;351.505
23;3;10;0;1;59.942;358.911;30.517;40.399;376.248
23;3;10;15;1;57.899;266.739;26.179;38.437;297.386
23;3;10;30;1;53.697;453.69;30.925;41.155;493.768
23;3;10;45;1;50.524;538.963;35.252;42.963;580.563
23;3;11;0;1;45.247;745.583;46.264;45.022;788.091
23;3;11;15;1;46.381;205.173;34.269;42.715;192.316
23;3;11;30;1;49.823;160.437;27.953;39.9;159.797
23;3;11;45;1;51.501;118.743;25.603;38.521;128.308
23;3;12;0;0;52.847;167.905;25.724;38.531;180.377
23;3;12;15;0;52.488;177.615;25.371;38.533;188.038
23;3;12;30;0;50.957;250.652;27.717;39.866;274.371
23;3;12;45;0;49.706;320.647;31.741;41.769;343.649
23;3;1;0;0;50.721;208.665;30.294;41.089;219.774
23;3;1;15;0;53.27;133.327;26.51;39.012;138.725
23;3;1;30;0;52.176;285.615;27.571;39.823;315.161
23;3;1;45;0;48.575;316.84;33.855;42.746;356.042
23;3;2;0;0;47.537;253.381;30.175;41.472;292.85
23;3;2;15;0;49.115;226.863;30.333;41.146;263.185
23;3;2;30;0;49.003;260.822;29.722;40.85;324.709
23;3;2;45;0;49.459;164.349;29.732;40.988;182.114
23;3;3;0;0;47.441;111.963;26.045;39.36;115.001
23;3;3;15;0;50.066;185.383;26.545;39.54;215.218
23;3;3;30;0;51.697;90.218;25.103;38.605;92.534
23;3;3;45;0;53.879;20.773;20.781;35.676;17.18
23;3;4;0;0;66.896;47.958;14.973;30.196;51.99
23;3;4;15;0;75.903;68.046;15.339;29.172;83.403
23;3;4;30;0;69.537;133.566;17.748;31.874;366.157
23;3;4;45;0;62.785;120.764;19.099;33.359;346.513
23;3;5;0;0;62.94;90.361;18.017;32.393;227.603
23;3;5;15;0;62.637;71.319;17.855;32.382;200.017
23;3;5;30;0;63.679;47.503;17.345;31.939;82.61
23;3;5;45;0;64.83;31.081;16.453;30.675;41.363
23;3;6;0;0;65.964;14.626;15.345;29.276;16.139
23;3;6;15;0;64.815;3.157;14.433;28.26;1.228
23;3;6;30;0;69.021;1.033;13.739;27.086;0
23;3;6;45;0;72.187;1.017;13.224;26.067;0
23;3;7;0;0;72.964;1.011;12.983;25.56;0
23;3;7;15;0;74.69;1.009;12.805;25.062;0
23;3;7;30;0;75.251;1.009;12.727;24.835;0.005
23;3;7;45;0;73.54;1.014;13.702;26.149;0.25
23;3;8;0;0;72.625;1.017;14.16;27.002;0.095
23;3;8;15;0;75.075;1.011;13.921;26.202;0
23;3;8;30;0;75.955;1.008;13.78;26.005;0
23;3;8;45;0;76.872;1.007;13.331;25.491;0
23;3;9;0;0;78.109;1.001;12.909;24.971;0
23;3;9;15;0;77.559;1.001;13.011;25.247;0.005
23;3;9;30;0;77.853;1.001;13.353;25.551;0
23;3;9;45;0;78.371;1.001;13.207;25.231;0
23;3;10;0;0;78.39;0.999;12.877;24.946;0
23;3;10;15;0;79.782;0.997;12.735;24.513;0
23;3;10;30;0;79.149;0.997;12.996;24.711;0
23;3;10;45;0;77.48;1.001;13.089;24.93;0
23;3;11;0;0;77.547;1.001;13.107;24.951;0
23;3;11;15;0;77.025;1.002;13.063;24.983;0
23;3;11;30;0;77.729;0.999;12.865;24.709;0
23;3;11;45;0;78.243;0.997;12.719;24.471;0
24;3;12;0;1;78.174;0.997;12.818;24.541;0
24;3;12;15;1;78.581;0.995;12.701;24.324;0
24;3;12;30;1;79.141;0.987;12.093;23.575;0
24;3;12;45;1;78.73;0.986;11.469;22.877;0
24;3;1;0;1;79.952;0.986;11.173;22.355;0
24;3;1;15;1;78.671;0.987;11.309;22.809;0
24;3;1;30;1;78.785;0.991;11.933;23.444;0.375
24;3;1;45;1;77.694;0.996;12.682;24.631;0.065
24;3;2;0;1;78.381;0.997;12.812;24.352;0
24;3;2;15;1;80.479;0.987;12.225;23.228;0
24;3;2;30;1;81.004;0.987;12.067;23.122;0
24;3;2;45;1;80.792;0.988;12.179;23.339;0
24;3;3;0;1;78.407;0.993;12.547;24.306;0
24;3;3;15;1;78.429;0.992;12.845;24.699;0
24;3;3;30;1;78.345;0.988;12.932;24.823;0
24;3;3;45;1;78.939;0.989;13.303;25.08;0
24;3;4;0;1;81.691;0.982;12.379;23.644;0
24;3;4;15;1;82.863;0.973;11.384;22.311;0
24;3;4;30;1;79.124;0.973;11.028;22.378;0
24;3;4;45;1;77.867;0.977;11.017;22.617;0.047
24;3;5;0;1;80.788;0.981;11.245;22.722;0
24;3;5;15;1;81.33;0.989;12.205;23.396;0.041
24;3;5;30;1;80.419;0.995;12.929;24.579;0.17
24;3;5;45;1;81.813;0.992;11.895;23.045;0
24;3;6;0;1;82.392;1.754;10.829;21.532;0.122
24;3;6;15;1;81.739;9.04;10.997;21.481;8.727
24;3;6;30;1;81.743;25.123;11.659;22.164;26.874
24;3;6;45;1;81.155;53.351;13.068;23.889;58.689
24;3;7;0;1;78.144;54.717;14.817;26.566;61.112
24;3;7;15;1;78.501;47.818;15.279;27.138;52.717
24;3;7;30;1;77.591;64.342;15.952;28.289;72.238
24;3;7;45;1;77.262;101.342;17.281;29.633;115.505
24;3;8;0;1;75.14;152.003;19.478;31.729;164.761
24;3;8;15;1;71.213;192.536;22.039;34.443;201.993
24;3;8;30;1;66.248;390.589;28.599;39.227;388.939
24;3;8;45;1;68.277;238.315;25.781;37.381;253.192
24;3;9;0;1;66.245;573.929;28.727;39.029;543.769
24;3;9;15;1;61.721;623.09;34.812;42.43;579.605
24;3;9;30;1;61.481;416.267;32.918;41.643;399.755
24;3;9;45;1;64.034;145.796;25.145;37.368;151.795
24;3;10;0;1;62.164;180.364;24.305;37.148;204.947
24;3;10;15;1;63.23;163.091;24.678;37.319;185.367
24;3;10;30;1;57.869;141.078;24.191;37.585;160.325
24;3;10;45;1;56.725;144.98;24.682;38.132;174.809
